id,Domain,Phylum,Class,Order,Family,Genus,Species
EU452020.1.1402,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU452024.1.1391,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU452043.1.1393,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
EU452206.1.1324,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured bacterium
EU452396.1.1399,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
EU452580.1.1352,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium 6, uncultured bacterium
EU452582.1.1416,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Desulfovibrio, uncultured bacterium
EU453007.1.1441,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured bacterium
EU453229.1.1392,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU453301.1.1393,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, uncultured bacterium
EU453456.1.1398,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
EU453564.1.1398,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium 5, uncultured bacterium
EU453717.1.1316,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
EU453758.1.1410,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
EU454128.1.1407,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
EU454305.1.1430,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured bacterium
EU454484.1.1313,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
EU454549.1.1245,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU454818.1.1390,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU455493.1.1432,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured bacterium
EU455898.1.1410,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium 9, uncultured bacterium
EU455984.1.1410,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
EU456254.1.1378,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillibacter, uncultured bacterium
DQ404865.1.1493,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Pseudorhodoferax, Ambiguous_taxa
EU457629.1.1393,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU457987.1.1378,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU460051.1.1284,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae UCG-010, uncultured bacterium
EU460635.1.1403,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia-Shigella, uncultured bacterium
EU460817.1.1430,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured bacterium
EU462216.1.1303,Bacteria, Firmicutes, Clostridia, Clostridiales, Christensenellaceae, Christensenellaceae R-7 group, uncultured bacterium
EU463987.1.1408,Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Leuconostoc, uncultured bacterium
KF076634.1.1349,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Micrococcaceae, Rothia, Ambiguous_taxa
KJ781948.1.1429,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Serratia, Ambiguous_taxa
EU466964.1.1370,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Akkermansia, uncultured bacterium
EU468077.1.1395,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Comamonas, Ambiguous_taxa
EU471949.1.1398,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, uncultured bacterium
AGAG01000005.8274.9773,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae 1, Candidatus Arthromitus, Ambiguous_taxa
EU503552.1.1391,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium, uncultured bacterium
EF602799.1.1495,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Bilophila, uncultured bacterium
EU503801.1.1394,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Roseburia, uncultured bacterium
EU503856.1.1401,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, uncultured bacterium
EF649779.1.1442,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Ambiguous_taxa
EU504330.1.1397,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium 5, uncultured bacterium
EU504604.1.1408,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
EU504639.1.1412,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
EU504708.1.1405,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
EU504790.1.1379,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU504830.1.1405,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
EU505069.1.1402,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Butyricicoccus, uncultured bacterium
EU505100.1.1380,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
EU505361.1.1339,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured bacterium
EU505469.1.1414,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
EU505659.1.1378,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU506393.1.1398,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Intestinibacter, uncultured bacterium
EU506513.1.1397,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium 5, uncultured bacterium
EU506648.1.1401,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium 9, uncultured bacterium
EU506962.1.1404,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Intestinimonas, uncultured bacterium
EU507278.1.1369,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Akkermansia, uncultured bacterium
EU507354.1.1383,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU508059.1.1381,Bacteria, Firmicutes, Erysipelotrichia, Erysipelotrichales, Erysipelotrichaceae, Faecalibaculum, uncultured bacterium
EU508139.1.1391,Bacteria, Firmicutes, Clostridia, Clostridiales, Defluviitaleaceae, Defluviitaleaceae UCG-011, Ambiguous_taxa
EU508670.1.1369,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium, uncultured bacterium
EU508748.1.1376,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU509144.1.1381,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Chitinophagaceae, Taibaiella, uncultured bacterium
EU509644.1.1379,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
EU509745.1.1408,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Desulfovibrio, uncultured bacterium
EU509817.1.1400,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Rikenellaceae, Alistipes, uncultured bacterium
EU510017.1.1340,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
EU510171.1.1390,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae UCG-008, uncultured bacterium
EU510237.1.1405,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae UCG-014, uncultured bacterium
EU510269.1.1391,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnoclostridium, uncultured bacterium
EU510338.1.1397,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured bacterium
EU510619.1.1392,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
EU511073.1.1399,Bacteria, Actinobacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium, uncultured bacterium
EU511534.1.1394,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, uncultured, uncultured bacterium
EU511748.1.1340,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Roseburia, uncultured bacterium
EU511988.1.1399,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium, uncultured bacterium
EU528229.1.1400,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Citrobacter, Ambiguous_taxa
EU538064.1.1396,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia, uncultured bacterium
EU556503.1.1477,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Serratia, uncultured actinomycete
EU560770.1.1499,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured bacterium
HM281483.1.1360,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas, uncultured bacterium
EU580497.1.1459,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Prosthecobacter, uncultured bacterium
EU584258.1.1410,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Ambiguous_taxa
HM298667.1.1307,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bartonellaceae, Bartonella, uncultured bacterium
EU622718.1.1488,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, uncultured bacterium
EU652472.1.1410,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Leucobacter, Ambiguous_taxa
EU704715.1.1285,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Delftia, uncultured Delftia sp.
EU704758.1.1292,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Chitinophagaceae, Cnuella, uncultured bacterium
EU706135.1.1232,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Ambiguous_taxa
EU765998.1.1362,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, uncultured bacterium
EU769160.1.1490,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, uncultured, uncultured bacterium
EU771654.1.1390,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia, Ambiguous_taxa
EU771815.1.1399,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia-Shigella, uncultured bacterium
KF071772.1.1345,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Chryseobacterium, uncultured bacterium
EU775682.1.1362,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Peptoclostridium, uncultured bacterium
LG045563.1.1411,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium, Ambiguous_taxa
EU776282.1.1402,Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Psychromonadaceae, Psychromonas, uncultured bacterium
EU777787.1.1291,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae 1, Clostridium sensu stricto 1, uncultured bacterium
EU781732.1.1496,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Ambiguous_taxa
EU790149.1.1226,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia, uncultured bacterium
EU797470.1.1498,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured bacterium
EU799672.1.1238,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Tepidimonas, uncultured bacterium
EU808142.1.1337,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Acidovorax, Ambiguous_taxa
EU817495.1.1494,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Comamonas, Comamonas sp. XJ-L79
EU828420.1.1459,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Duganella, uncultured bacterium
EU862565.1.1444,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Ambiguous_taxa
EU881179.1.1412,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillales Incertae Sedis, Reyranella, uncultured bacterium
KF066321.1.1344,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium 1, uncultured bacterium
EU977593.1.1395,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
EU978817.1.1490,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Chitinophagaceae, Ferruginibacter, uncultured bacterium
FATI01122383.212.1730,Bacteria, Proteobacteria, Gammaproteobacteria, Orbales, Orbaceae, Orbus, Ambiguous_taxa
FJ880207.1.1488,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae NK4A214 group, Ambiguous_taxa
FJ157973.1.1386,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium, Ambiguous_taxa
FJ167466.1.1493,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Ottowia, uncultured bacterium
FJ172857.1.1497,Bacteria, Firmicutes, Clostridia, Clostridiales, Christensenellaceae, Christensenellaceae R-7 group, Ambiguous_taxa
FJ177421.1.1351,Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, Siphonobacter, Ambiguous_taxa
FJ895036.1.1350,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Roseateles, Ambiguous_taxa
FJ230892.1.1486,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, Ambiguous_taxa
FJ230932.1.1445,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Ambiguous_taxa
FJ268986.1.1499,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, Ambiguous_taxa
FJ382783.1.1390,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Herminiimonas, uncultured bacterium
FJ382850.1.1396,Bacteria, Proteobacteria, Betaproteobacteria, Methylophilales, Methylophilaceae, Methylophilus, uncultured bacterium
FJ386552.1.1357,Bacteria, Cyanobacteria, ML635J-21, Azospirillum sp. enrichment culture clone yan50, Azospirillum sp. enrichment culture clone yan50, Azospirillum sp. enrichment culture clone yan50, Azospirillum sp. enrichment culture clone yan50
KF077826.1.1308,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Roseomonas, uncultured bacterium
FJ494892.1.1240,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Klebsiella, Klebsiella sp. B12
FJ515749.1.1461,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured bacterium
FJ515760.1.1464,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured bacterium
FJ542934.1.1427,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Amaricoccus, uncultured Amaricoccus sp.
FJ546409.1.1222,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Ambiguous_taxa, uncultured bacterium
FJ562149.1.1286,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Planctomycetaceae, Isosphaera, uncultured bacterium
FJ562179.1.1230,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, uncultured bacterium
FJ562200.1.1247,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, uncultured bacterium
FJ595576.1.1294,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, uncultured bacterium
FJ595646.1.1312,Bacteria, Cyanobacteria, Cyanobacteria, SubsectionII, FamilyII, Chroococcidiopsis, Ambiguous_taxa
FJ629383.1.1436,Bacteria, Saccharibacteria, uncultured Candidatus Saccharibacteria bacterium, uncultured Candidatus Saccharibacteria bacterium, uncultured Candidatus Saccharibacteria bacterium, uncultured Candidatus Saccharibacteria bacterium, uncultured Candidatus Saccharibacteria bacterium
GQ016328.1.1307,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, Ambiguous_taxa
GQ060370.1.1330,Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus, Ambiguous_taxa
GQ063181.1.1340,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium 1, uncultured bacterium
GQ109697.1.1341,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium 1, uncultured bacterium
FJ680075.1.1426,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae UCG-014, uncultured bacterium
FJ681438.1.1403,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae UCG-014, Ambiguous_taxa
KF066971.1.1347,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Micrococcaceae, Rothia, Ambiguous_taxa
FJ719039.1.1457,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Ambiguous_taxa, Ambiguous_taxa
FJ719067.1.1403,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Chitinophagaceae, Sediminibacterium, uncultured bacterium
GQ327654.1.1313,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus 1, Ambiguous_taxa
FJ820381.1.1451,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, uncultured, uncultured bacterium
GQ388941.1.1500,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Ambiguous_taxa
FJ849126.1.1410,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus, uncultured bacterium
GQ916518.1.1417,Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Aquitalea, Ambiguous_taxa
FJ879548.1.1475,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus 1, uncultured bacterium
